,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DOW
106,106.54,220.88,80.58,184.3,128.96,46.86,96.28,214.82,248.95,155.91,123.22179732313573,62.97,146.73,47.92,106.44,193.24,162.55,77.8148854961832,182.92,101.28,116.05,118.0,298.08,171.44,57.22,193.64,44.2,122.11,123.69,42.71
107,109.73,225.67,82.875,205.43,135.12,47.83,100.81,217.92,254.9,161.37,126.25239005736137,64.34,147.3,49.09,111.23,197.16,167.41,78.49236641221374,187.2,102.71,118.33,124.36,311.85,173.88,57.74,199.61,45.35,121.56,124.82,43.97
108,113.67,225.75,83.365,230.5,137.72,48.13,103.24,220.81,256.77,162.92,129.78011472275335,63.67,146.77,49.85,113.45,202.65,166.87,79.1030534351145,188.36,104.29,119.05,128.0,309.48,176.55,58.09,199.6,47.02,121.24,127.28,45.9
109,110.46,224.9,85.9975,216.74,134.19,48.05,101.53,218.1,256.76,158.1,126.07074569789675,63.04,145.96,49.0,110.54,199.52,166.7,78.49236641221374,189.8,102.63,118.34,125.42,309.21,174.56,57.86,199.08,45.28,121.35,123.89,44.41
110,106.16,227.12,88.21,203.41,132.44,47.42,97.58,213.52,254.45,154.12,124.1586998087954,63.87,147.8,48.62,106.06,195.8,163.9,78.02480916030534,196.84,102.12,119.23,120.98,305.75,182.1,58.05,200.48,44.28,121.16,122.18,43.58
111,98.6,218.9,83.975,170.0,121.55,43.67,89.37,194.13,239.47,143.44,112.82026768642447,59.7,140.87,45.54,97.21,187.51,152.38,73.80725190839694,186.27,95.17,116.26,110.55,283.73,172.05,56.45,188.88,40.75,120.09,112.64,39.26
112,101.68,217.9,84.7,189.51,123.15,45.07,92.39,201.78,242.45,144.51,116.54875717017208,59.33,142.15,45.6,99.87,189.17,154.87,72.80534351145037,187.74,96.43,115.62,113.33,285.15,175.11,56.53,192.26,41.4,117.74,115.49,41.23
113,103.95,219.78,85.7475,190.94,123.61,45.35,91.23,206.31,241.36,146.63,116.30019120458891,60.1,141.25,46.3,101.25,189.49,157.73,70.6297709923664,188.94,97.84,116.69,114.85,286.28,178.61,56.15,191.76,41.49,118.08,117.08,41.98
114,105.62,226.87,88.02,197.77,130.11,46.48,94.03,209.59,249.95,149.11,119.64627151051626,60.4,144.46,46.77,102.06,190.32,159.67,73.44465648854961,193.57,99.04,118.13,116.15,293.0,180.48,56.92,192.88,42.15,119.65,118.44,42.25
115,103.96,225.97,87.8975,192.54,128.23,46.17,91.54,206.19,250.85,148.34,118.69024856596559,60.49,144.02,46.58,99.48,190.79,159.22,72.79580152671755,194.24,99.21,117.93,114.82,292.6,181.4,56.65,193.56,42.15,119.03,117.65,41.17
116,102.16,230.32,87.9325,192.29,127.59,45.83,91.94,203.84,249.21,148.23,118.69980879541109,60.08,143.41,46.99,98.94,189.49,159.21,72.72900763358778,196.32,98.45,119.28,116.05,291.48,187.66,56.89,193.91,41.98,117.99,118.37,41.58
117,100.94,238.7,87.43,187.02,127.46,45.32,90.63,201.63,246.65,145.37,117.08413001912045,59.62,143.83,46.02,97.81,186.56,158.15,74.33206106870229,195.15,95.78,118.92,116.56,291.24,186.95,56.16,192.2,44.13,119.85,114.35,41.65
118,99.44,234.19,89.7175,188.52,125.79,45.16,91.59,203.42,249.16,144.94,115.7456978967495,60.09,143.39,45.74,96.75,187.46,156.69,73.23473282442748,200.57,99.51,117.75,116.23,292.67,191.65,55.66,194.96,43.24,121.68,115.92,41.74
119,99.42,235.75,91.6325,187.88,126.25,45.47,91.44,204.78,250.31,144.86,114.1586998087954,59.92,142.86,45.64,97.93,186.62,157.84,73.58778625954199,201.91,101.92,117.73,116.19,297.6,189.06,54.94,197.97,42.81,121.07,116.59,41.35
120,95.48,232.51,90.015,176.69,122.06,44.75,87.64,198.02,246.13,138.35,111.30019120458891,59.09,139.82,44.65,94.66,184.29,152.22,72.39503816793894,197.84,100.08,116.42,112.86,289.18,185.55,53.93,191.41,41.17,120.3,112.07,38.45
121,97.85,235.11,91.21,174.88,124.71,45.22,89.21,207.1,245.38,142.46,113.79541108986615,58.51,139.67,44.93,97.96,182.76,154.67,73.06297709923663,200.34,101.4,117.89,114.62,296.22,188.34,54.28,193.98,42.04,119.71,111.36,39.98
122,93.42,232.84,88.4075,170.01,122.39,46.31,86.46,189.19,241.01,138.21,112.03632887189292,57.5,137.81,43.57,92.59,179.74,152.52,71.74618320610686,196.33,93.67,115.23,111.0,286.88,183.17,53.16,189.27,41.17,118.32,109.1,39.8
123,94.52,231.56,90.445,194.49,125.25,46.15,87.67,193.47,246.12,143.24,114.48374760994264,58.27,139.04,44.36,93.0,182.8,155.57,72.63358778625954,198.44,95.87,117.66,112.9,289.76,183.33,54.69,191.38,42.32,119.06,111.52,40.98
124,95.2,235.86,91.2,183.3,126.5,46.64,89.23,197.62,250.51,144.59,115.45889101338432,59.83,140.63,44.68,94.06,184.47,155.99,73.7881679389313,203.51,98.05,119.57,114.05,294.95,187.33,55.13,193.17,42.39,119.78,111.51,40.76
125,94.05,255.12,91.0275,180.32,126.06,46.06,87.62,197.57,248.15,144.11,113.32695984703633,58.81,140.38,44.82,93.26,184.66,155.43,74.54198473282443,204.7,97.4,119.98,112.5,297.73,191.89,54.67,193.78,40.88,119.69,113.01,40.75
126,94.33,258.24,91.0275,180.81,127.72,45.63,88.31,197.4,248.5,145.02,114.43594646271511,59.13,140.97,44.88,92.66,183.52,157.04,75.17175572519083,206.26,98.43,120.88,112.46,298.26,192.53,54.79,195.67,41.98,119.21,112.18,41.59
127,96.58,256.25,93.4625,187.91,129.43,46.42,88.57,207.36,249.55,147.22,114.90439770554492,59.54,142.98,45.23,95.0,188.5,158.1,75.93511450381679,210.7,99.95,121.63,114.57,302.81,197.72,55.24,197.76,43.16,118.89,114.43,42.45
128,93.01,253.15,93.1725,178.88,127.2,45.63,86.31,199.36,247.35,144.97,112.40917782026769,58.31,142.85,45.21,92.32,185.82,154.82,75.11450381679388,208.25,97.07,122.22,112.48,296.65,196.38,55.04,194.2,42.22,126.95,113.63,41.69
129,92.9,251.59,95.3425,180.08,128.13,45.81,86.35,202.25,249.17,145.59,112.53346080305926,58.61,143.27,45.07,93.3,185.85,154.58,74.35114503816794,212.83,98.84,122.89,113.18,298.36,200.28,55.38,195.07,42.29,124.44,116.66,40.35
130,90.57,251.66,95.7525,173.28,125.73,46.7,82.74,196.83,247.96,141.37,110.62141491395792,58.42,142.49,43.91,91.28,184.33,151.45,73.17748091603053,214.32,96.99,122.48,110.04,291.16,200.74,53.94,192.21,39.01,127.75,116.81,39.44
131,93.23,249.04,95.92,178.44,128.01,46.66,85.23,205.56,250.11,142.45,113.1453154875717,59.53,142.37,45.15,96.27,184.88,152.85,73.21564885496183,213.67,97.99,123.89,113.84,291.23,198.88,54.49,192.55,40.12,130.68,119.34,40.76
132,93.56,250.04,95.4775,175.65,130.57,45.93,85.4,208.88,249.62,143.49,113.95793499043977,58.58,145.21,45.25,97.65,184.92,154.8,73.80725190839694,207.07,96.46,124.05,114.24,299.71,188.34,54.45,189.02,39.58,129.52,116.22,41.24
133,94.84,253.09,97.0575,179.96,136.88,46.26,88.35,214.01,257.79,148.1,115.2963671128107,58.98,147.92,45.87,98.21,190.72,158.54,74.66603053435114,208.35,96.76,125.09,118.55,308.52,189.56,55.44,193.33,40.11,132.01,118.66,42.44
134,97.36,253.31,97.725,187.94,138.36,46.4,88.89,216.9,257.8,151.93,117.59082217973231,59.03,148.26,46.4,99.73,191.77,159.33,75.80152671755725,208.04,98.54,124.5,119.14,304.07,188.09,55.06,196.55,40.68,132.0,120.9,43.33
135,96.32,255.2,96.5225,178.7,138.56,45.78,88.36,214.67,258.08,153.08,118.5564053537285,59.14,149.25,46.15,100.01,190.92,160.5,75.76335877862596,203.92,97.26,124.76,120.5,307.15,185.51,55.78,193.5,41.35,132.2,119.43,43.83
136,95.18,258.46,96.3275,175.66,136.9,46.75,87.19,211.41,260.38,155.0,119.60803059273422,60.0,149.35,46.82,98.16,191.48,159.83,76.2118320610687,202.88,96.28,125.63,119.16,306.53,187.78,56.3,195.09,41.42,131.74,118.65,43.67
137,94.0,260.95,98.3575,174.42,134.63,46.97,85.27,211.71,260.17,153.39,120.81261950286807,61.15,149.6,46.12,97.3,191.61,156.37,75.77290076335878,211.6,95.65,125.24,118.77,303.46,195.09,55.87,198.47,40.46,131.47,117.79,42.3
138,96.33,257.91,97.0,178.63,135.87,47.02,91.39,212.02,262.42,154.76,120.51625239005736,60.7,149.74,47.2,99.41,192.98,157.8,75.2767175572519,208.75,98.36,125.07,120.42,305.11,190.8,55.84,196.48,40.41,132.33,118.62,43.04
139,96.54,256.98,97.2725,179.79,136.98,46.9,91.04,206.0,265.17,154.61,123.0114722753346,61.05,150.01,48.48,98.69,198.62,158.71,75.17175572519083,211.75,98.91,126.14,122.24,306.71,191.31,55.75,198.86,40.69,132.66,119.03,44.34
140,96.67,252.24,92.845,176.45,136.6,47.41,91.01,203.02,263.81,153.73,121.73040152963671,60.4,149.61,48.28,98.98,197.55,159.29,74.48473282442748,202.54,98.3,126.16,118.61,302.97,188.54,55.85,197.43,40.34,131.64,118.12,42.82
141,95.33,247.98,92.615,173.76,137.58,46.4,90.13,201.47,265.31,149.43,120.25812619502868,50.59,148.12,48.49,98.28,198.72,159.84,73.56870229007633,201.3,98.43,125.96,118.28,300.79,188.49,56.85,195.15,40.51,131.24,117.61,42.61
142,95.79,253.65,94.81,170.21,139.89,47.19,91.04,203.02,267.42,150.76,120.65965583173995,49.57,147.18,48.48,96.9,201.25,163.24,75.31488549618321,203.85,97.21,126.32,116.63,298.6,190.96,56.87,196.91,39.84,131.21,116.31,44.0
143,94.42,255.27,93.2525,170.84,138.03,46.28,89.11,201.62,265.28,152.01,118.99617590822179,49.24,146.83,48.18,97.32,196.24,155.33,76.04007633587786,202.02,96.27,127.88,115.03,299.93,189.5,57.48,196.74,40.68,131.76,116.18,42.62
144,96.69,248.85,95.04,166.01,140.53,46.71,90.07,202.58,264.66,154.58,119.80879541108986,48.07,146.54,48.02,99.68,196.21,156.25,75.71564885496183,204.06,96.97,128.31,116.85,306.68,193.61,57.45,198.58,41.16,130.69,115.61,43.52
145,94.65,246.14,96.19,161.95,136.73,46.44,86.27,199.53,266.31,149.16,117.49521988527725,47.99,146.84,47.69,97.02,195.41,152.12,75.37213740458014,203.9,96.82,131.42,115.93,305.23,191.7,57.3,194.06,40.64,130.12,115.66,41.73
146,93.32,244.67,106.26,158.0,132.88,47.1,83.94,197.96,265.49,149.37,117.53346080305927,47.73,145.76,47.24,96.64,194.28,150.47,76.5648854961832,205.01,97.61,131.12,114.42,302.78,194.85,57.48,190.4,40.71,129.4,116.94,41.06
147,93.54,247.36,108.9375,162.27,131.78,47.16,84.81,199.39,266.18,148.53,118.84321223709368,48.3,147.35,46.3,96.1,194.4,150.41,78.75954198473282,216.54,98.33,131.29,114.4,303.61,203.19,57.24,190.69,41.08,129.3,116.35,40.09
148,93.19,243.59,109.665,165.07,131.52,47.67,86.49,201.64,267.87,147.33,120.30592734225621,49.13,147.22,46.69,95.55,199.36,151.21,77.9293893129771,213.29,97.33,133.79,113.1,304.5,201.41,57.91,192.29,40.93,131.64,117.29,41.32
149,95.39,241.47,110.0625,174.28,134.97,47.33,87.2,204.52,267.48,150.82,119.93307839388144,48.92,148.4,47.22,97.21,199.26,155.35,77.90076335877862,212.94,100.94,133.44,115.08,312.47,202.64,57.54,196.1,40.81,129.81,127.61,41.99
150,95.92,241.55,113.9025,172.2,134.39,47.77,87.47,204.25,269.37,152.58,120.5736137667304,48.57,147.55,47.48,97.24,203.18,156.0,77.33778625954199,216.35,100.45,132.71,113.74,314.06,207.79,57.83,198.77,40.89,129.35,130.82,42.05
151,99.16,240.69,111.1125,170.02,134.92,47.43,86.8,208.27,271.64,155.11,119.46462715105162,48.03,148.6,47.8,99.38,204.6,158.33,77.30916030534351,212.48,101.86,133.55,117.36,317.03,201.05,58.53,196.36,41.52,129.97,129.93,42.63
152,101.62,238.17,112.7275,179.41,142.02,47.73,89.73,209.38,274.73,159.43,121.52007648183556,49.22,148.03,47.72,100.64,204.12,161.44,77.20419847328243,208.25,105.41,134.1,119.12,319.1,197.16,58.99,196.79,42.86,131.88,128.79,44.8
153,103.26,234.65,109.375,180.13,142.53,47.19,89.62,211.06,274.92,160.28,121.17590822179731,48.19,146.97,47.93,103.82,205.0,163.38,77.20419847328243,203.38,105.12,133.23,119.92,315.55,191.99,58.51,197.77,41.85,130.2,130.49,44.5
154,101.68,241.72,113.01,175.44,142.57,48.1,90.72,212.13,281.58,160.07,121.12810707456978,49.19,149.66,48.43,102.94,206.02,164.26,78.89312977099237,209.19,105.22,135.46,118.86,322.27,192.62,58.6,198.74,41.82,131.89,131.79,44.28
155,100.42,240.46,115.01,174.73,140.67,42.72,89.82,208.39,281.66,158.98,119.53154875717017,48.56,148.0,48.38,102.37,206.49,165.86,79.71374045801527,208.7,106.52,135.78,119.27,321.52,195.14,58.52,197.58,41.0,131.85,130.96,44.43
156,100.41,239.71,114.9075,178.08,139.96,42.5,90.35,207.97,280.55,160.28,119.76099426386233,48.89,148.24,48.45,102.41,207.03,166.1,79.65648854961832,208.9,106.43,135.1,118.6,323.7,193.46,58.79,196.64,41.91,132.6,130.53,44.87
157,97.55,243.01,114.6075,172.01,138.72,42.09,90.77,203.07,288.24,158.76,118.96749521988527,48.93,148.99,48.21,99.71,208.67,164.71,80.87786259541986,210.28,105.66,135.5,115.91,320.51,196.74,58.78,199.43,41.175,135.6,129.37,44.46
158,96.67,241.5,115.5625,170.23,138.37,41.98,87.63,201.31,285.0,157.38,119.4263862332696,48.65,150.09,48.42,98.32,210.32,164.38,80.68702290076335,211.49,106.97,136.51,114.93,316.81,204.01,59.18,199.01,40.76,134.71,128.92,44.71
159,96.89,240.49,115.7075,169.27,138.02,41.87,86.39,203.02,282.86,156.85,118.39388145315488,48.33,150.39,47.37,98.55,209.51,163.97,81.1354961832061,209.7,108.39,135.77,113.2,315.4,205.11,59.05,200.99,40.25,132.41,127.77,44.64
160,96.72,238.73,118.275,169.58,137.48,42.31,84.81,201.85,280.68,156.17,117.73422562141492,49.17,151.42,47.35,97.37,209.88,162.97,81.1354961832061,214.58,108.01,136.85,112.53,313.33,209.51,58.96,204.15,39.71,130.57,128.12,43.69
161,96.15,237.64,124.37,167.5,138.43,42.25,85.08,202.43,283.23,157.5,117.74378585086042,49.28,152.76,47.28,97.32,211.57,161.71,81.08778625954199,213.02,109.75,137.44,111.83,314.14,207.53,58.99,204.13,39.46,131.63,127.44,43.59
162,99.33,235.57,125.8575,178.27,141.68,42.18,87.2,207.34,286.75,159.37,120.1529636711281,49.14,152.15,47.97,100.06,212.62,163.53,81.50763358778626,213.69,111.83,138.51,114.9,308.84,208.46,59.57,206.41,39.74,131.33,130.69,46.12
163,99.05,248.22,124.825,174.73,141.15,41.96,86.13,206.0,286.13,164.53,119.1586998087954,49.43,152.06,47.91,100.5,212.65,163.1,81.7557251908397,216.47,111.51,139.06,115.62,312.22,216.05,59.42,208.1,39.5,130.63,129.79,45.59
164,98.4,250.18,126.5225,171.9,141.83,42.25,84.78,207.22,291.93,165.31,118.7093690248566,49.55,152.3,48.16,99.09,213.76,163.9,81.62213740458016,221.15,111.53,138.39,113.54,308.82,272.32,59.46,210.26,38.67,130.7,132.18,46.34
165,101.53,252.81,125.01,174.2,143.37,42.29,84.91,210.15,288.63,165.99,119.16826003824092,49.4,152.98,48.23,102.35,212.19,164.08,81.88931297709922,226.58,110.84,138.21,117.18,311.67,276.32,59.43,211.03,39.34,136.63,133.73,46.16
166,102.54,253.12,124.8075,175.8,143.63,42.2,85.63,207.71,286.29,168.38,119.56978967495219,50.43,153.64,49.83,102.77,214.91,165.66,81.72709923664122,228.91,112.29,138.77,115.89,314.37,271.1,59.26,215.71,38.76,140.3,135.54,46.05
167,101.59,253.32,129.04,171.82,142.31,42.22,83.93,204.87,285.04,165.55,117.88718929254301,50.95,153.41,49.53,100.19,213.52,163.02,81.36450381679388,225.53,111.89,138.33,116.04,312.55,272.65,59.27,211.99,38.02,138.85,131.87,45.12
168,102.47,250.86,134.18,172.1,146.05,42.03,83.08,205.46,285.94,167.97,117.97323135755258,50.79,151.52,49.12,100.14,212.69,164.8,80.56297709923665,227.27,114.84,138.18,114.69,312.83,281.25,59.16,213.35,36.76,147.59,133.55,47.27
169,104.4,258.12,131.4,174.78,149.27,42.42,83.19,210.04,287.2,172.47,122.54302103250478,52.25,153.83,51.19,101.65,216.23,169.51,82.94847328244275,231.65,116.8,140.51,117.48,320.24,276.69,60.53,216.48,37.17,147.68,135.39,49.22
170,104.46,247.91,120.88,168.77,146.76,40.95,82.28,207.56,274.63,166.3,118.97705544933078,50.39,149.55,50.48,101.33,213.8,166.31,81.57442748091603,217.3,112.85,138.26,115.35,316.23,265.01,60.61,208.96,37.09,144.54,133.24,48.39
171,105.67,248.4,120.96,171.05,148.18,40.82,81.93,210.94,269.66,166.69,116.92160611854683,50.08,148.59,51.04,103.52,211.73,165.77,81.33587786259541,214.25,112.4,137.96,116.57,312.0,254.7,60.48,204.66,36.89,142.83,131.99,48.6
172,103.67,241.18,112.82,161.08,148.52,40.0,78.97,202.48,269.26,164.27,115.8795411089866,48.91,147.26,49.81,99.92,213.58,163.17,79.51335877862594,202.66,112.72,135.94,113.74,307.25,241.27,59.96,200.12,36.1,138.45,134.2,47.93
173,103.78,245.57,117.32,160.78,152.69,40.13,80.03,202.22,277.04,165.75,116.88336520076481,49.62,149.7,50.19,100.87,215.71,165.7,80.99236641221373,211.29,114.9,138.15,113.63,312.02,250.43,60.04,204.06,35.35,139.89,133.36,49.23
174,102.77,240.64,113.49,157.69,149.86,39.57,78.15,200.01,272.7,164.27,115.25812619502868,48.96,146.91,50.0,99.83,217.24,163.15,79.74236641221373,205.37,114.79,136.7,111.8,304.6,247.8,59.53,201.54,34.67,136.81,133.22,48.7
175,103.36,243.21,112.0,160.23,153.83,39.88,77.69,200.92,276.33,166.45,116.11854684512427,49.28,147.78,51.06,101.07,218.0,166.17,80.61068702290076,204.03,118.0,138.14,113.4,301.48,243.1,59.79,200.68,34.7,136.7,131.75,49.85
176,107.27,246.75,115.355,165.35,153.51,40.37,77.29,201.34,280.65,168.47,116.7208413001912,49.41,148.35,50.71,102.47,220.56,168.46,80.30534351145037,205.41,119.28,138.63,114.46,308.57,246.64,60.32,204.98,35.11,137.32,131.25,50.09
177,106.68,248.35,115.54,163.49,148.6,40.6,76.35,198.0,285.58,168.3,117.05544933078393,50.0,148.89,51.05,99.28,222.37,166.57,80.35305343511449,208.78,119.27,138.63,112.15,307.23,251.68,60.6,205.39,35.27,137.36,131.24,51.07
178,105.98,247.76,112.13,167.46,151.11,40.42,78.56,200.68,281.63,170.0,118.75717017208413,50.37,148.4,50.79,99.7,224.81,169.51,81.65076335877862,205.05,118.59,137.7,113.17,306.52,250.6,60.37,205.13,36.28,136.26,132.09,49.7
179,104.66,248.08,110.34,167.53,153.87,40.37,78.79,194.83,279.96,170.34,119.4263862332696,50.32,147.17,50.55,98.56,222.58,172.38,81.71755725190839,202.91,116.36,137.52,112.6,304.98,244.53,60.59,205.27,37.21,136.69,130.22,50.97
180,103.44,247.72,106.84,161.14,152.39,39.81,78.21,194.86,275.19,168.7,117.36137667304016,49.89,149.18,50.45,98.35,220.27,169.55,81.87977099236642,200.39,114.66,137.37,111.61,308.02,242.78,60.35,202.61,36.93,135.29,128.63,50.37
181,98.17,243.19,110.08,156.35,145.33,39.04,76.3,194.0,272.35,161.37,114.96175908221797,49.72,145.1,49.09,95.31,216.41,161.36,79.32251908396945,202.54,113.37,136.71,109.45,299.19,245.05,59.61,197.45,35.79,137.07,125.41,47.91
182,98.48,247.5,111.81,156.8,147.15,39.32,75.53,191.62,273.31,162.68,115.21032504780115,49.95,144.21,49.66,94.27,216.41,162.34,79.1412213740458,207.42,116.87,137.96,109.25,294.26,247.78,59.82,200.56,35.72,138.31,127.21,47.8
183,95.56,242.59,107.12,151.18,144.38,38.28,71.95,186.12,266.55,158.79,113.60420650095601,48.82,144.44,48.21,92.74,214.97,159.51,78.84541984732823,200.59,127.11,136.31,107.49,292.14,235.99,58.91,195.37,35.06,135.99,123.28,46.74
184,95.45,240.32,108.22,146.05,145.14,37.85,71.8,195.11,265.7,158.76,112.89674952198853,49.16,144.67,48.7,92.66,216.12,160.42,79.34160305343512,203.19,124.75,136.92,107.82,292.66,237.55,59.19,195.52,35.03,136.7,122.49,46.41
185,96.26,243.82,112.28,156.03,145.91,38.45,71.83,194.95,268.55,161.49,113.7189292543021,49.94,145.66,48.72,93.47,218.18,160.27,79.13167938931298,207.82,124.23,137.62,108.11,302.5,242.74,59.39,197.25,35.43,137.27,124.0,46.04
186,98.82,247.03,114.96,166.08,147.68,39.13,73.93,199.07,272.33,164.64,116.37667304015297,51.43,147.11,49.28,96.16,220.26,161.66,78.96946564885496,209.44,124.32,138.01,110.22,303.23,246.67,59.36,200.32,36.07,137.25,125.99,47.48
187,97.75,248.3,114.09,163.6,147.41,39.06,71.9,196.79,272.11,164.51,115.62141491395793,51.19,147.06,48.92,95.35,218.68,159.81,78.14885496183206,207.26,126.35,137.26,107.44,304.15,247.45,59.24,199.44,35.38,137.14,125.4,46.57
188,100.25,254.16,115.81,165.26,149.15,39.39,72.0,200.97,277.71,164.61,116.31931166347992,51.78,148.88,49.37,96.27,219.49,160.18,79.15076335877862,210.33,125.54,138.99,108.19,311.77,251.32,59.49,199.97,35.92,139.91,124.08,47.05
189,101.33,255.39,116.79,167.86,146.71,38.8,70.42,198.55,277.62,163.68,115.76481835564053,52.24,147.32,49.18,96.97,219.59,158.79,77.90076335877862,212.46,126.64,139.24,107.81,313.07,253.45,59.45,203.35,35.87,143.08,123.31,46.11
190,101.61,245.41,113.02,168.08,149.94,38.27,71.19,199.9,279.31,165.61,115.26768642447418,51.01,146.24,49.36,97.89,222.67,160.36,77.09923664122137,206.19,126.64,138.12,108.58,311.98,247.85,59.24,201.46,35.77,140.5,122.55,47.31
191,103.89,256.01,116.5,171.2,153.49,38.57,72.7,201.8,282.1,168.72,116.64435946462716,51.69,148.23,49.38,99.04,226.07,162.75,77.51908396946564,210.38,127.91,139.39,111.91,318.15,251.53,59.66,203.54,36.62,141.8,123.37,48.58
192,101.76,252.69,113.16,159.54,151.53,38.57,72.3,201.09,276.47,166.89,116.60611854684512,51.37,146.26,48.94,98.02,224.09,162.23,75.9828244274809,205.91,127.65,139.61,111.53,314.45,250.14,59.46,200.45,35.95,140.63,120.93,47.88
193,103.38,257.67,115.08,164.61,154.77,39.4,73.78,203.6,282.79,171.55,118.61376673040152,52.67,147.88,49.56,99.73,226.48,166.49,76.37404580152672,209.83,130.06,140.7,113.8,323.17,259.98,59.61,202.47,36.49,140.89,122.91,48.3
194,106.06,240.09,114.97,168.0,156.66,39.79,75.22,207.98,284.52,173.78,125.7074569789675,53.37,148.89,50.46,101.78,225.8,167.71,76.79389312977099,210.58,129.71,141.65,115.62,322.41,260.22,59.19,202.98,37.07,141.36,123.09,49.38
195,106.34,236.7,116.97,167.33,158.94,39.85,74.0,207.54,285.92,174.38,122.17017208413002,52.82,150.97,50.81,101.2,224.83,169.3,76.6793893129771,215.81,130.98,142.92,115.83,327.84,265.98,59.33,206.64,36.34,142.78,124.98,49.36
196,106.61,239.51,124.4,167.35,162.61,40.36,74.51,214.12,286.91,175.36,121.61567877629062,53.88,151.84,51.09,102.44,226.11,168.65,76.6793893129771,221.4,129.46,144.49,116.54,329.97,267.07,59.55,206.4,36.93,144.25,124.97,48.58
197,105.01,239.34,121.1,162.14,162.12,39.81,73.4,210.81,290.36,171.55,119.59847036328871,53.83,148.36,50.22,100.78,227.35,166.63,77.01335877862594,222.86,129.2,144.21,112.89,331.42,266.83,59.36,204.32,36.18,146.23,128.96,47.88
198,104.81,237.65,121.19,163.24,163.61,39.89,72.95,211.23,287.09,173.47,120.40152963671127,53.55,148.1,50.12,100.22,227.62,168.4,76.82251908396947,220.86,127.66,144.04,112.03,321.85,261.83,58.43,202.2,35.91,143.94,126.59,48.83
199,104.43,235.01,120.71,164.24,165.04,39.97,73.51,208.6,287.54,172.61,119.39770554493307,53.85,147.19,49.99,101.72,229.64,169.08,75.43893129770993,219.66,129.0,143.83,112.64,324.57,257.72,58.16,199.55,37.64,144.53,127.36,49.01
200,104.91,235.72,119.02,167.35,168.75,40.16,72.89,206.21,287.66,174.86,120.39196940726578,54.16,148.1,50.03,101.51,229.37,170.97,76.1736641221374,219.66,128.0,144.39,113.32,329.9,258.55,58.05,200.26,37.41,144.71,126.81,49.3
201,102.47,230.71,115.98,167.11,167.53,39.3,71.28,205.69,283.73,171.59,119.99999999999999,54.58,144.32,49.62,99.8,226.0,169.55,75.06679389312977,214.22,127.43,141.91,111.84,324.22,255.01,57.3,196.97,36.97,142.95,124.23,48.84
202,103.14,231.1,117.51,167.24,168.99,39.2,71.68,208.03,286.04,173.26,112.20841300191205,53.43,144.55,50.25,100.37,227.45,170.95,74.68511450381679,214.65,128.49,142.48,118.11,323.41,255.97,57.25,197.7,37.49,143.9,124.95,49.34
203,101.43,228.97,116.87,163.86,167.4,39.06,70.87,202.91,284.51,172.87,110.0,53.5,143.93,49.99,99.37,228.19,169.17,74.4942748091603,214.8,129.43,143.25,125.0,322.79,254.23,56.75,198.43,37.39,144.4,126.63,48.55
204,104.79,227.98,115.75,169.07,169.66,38.82,73.4,205.4,281.16,176.85,110.66921606118547,53.9,145.08,50.68,102.88,229.15,170.71,75.58206106870229,214.89,130.02,141.45,126.14,325.73,249.67,57.33,197.99,37.51,143.55,127.56,48.82
205,100.98,227.16,115.04,167.36,168.59,38.82,72.57,205.04,283.0,175.54,110.89866156787762,48.2,145.24,50.52,103.81,228.71,169.8,76.1736641221374,216.23,129.99,142.38,125.97,330.6,250.52,57.96,198.01,38.04,143.85,128.35,48.53
206,96.88,224.89,115.05,160.83,163.2,37.67,70.94,201.14,276.04,170.17,107.28489483747609,46.72,143.97,49.8,101.24,224.27,166.16,75.22900763358778,210.08,128.37,141.3,121.54,323.06,241.98,57.81,193.07,37.21,142.16,124.06,47.15
207,94.93,223.46,116.6,155.24,157.91,36.87,69.51,195.68,276.84,166.75,105.69789674952199,45.64,143.15,49.9,99.33,222.97,161.03,74.4179389312977,213.25,127.99,142.36,119.09,320.51,250.3,57.38,190.06,36.0,142.87,123.31,46.57
208,91.6,216.38,111.2,148.14,151.16,35.71,66.88,189.77,269.72,161.16,101.95984703632887,44.25,138.36,47.96,96.54,214.69,158.53,72.69083969465649,202.68,122.08,137.66,121.5,308.0,238.43,56.31,180.87,34.59,140.04,118.47,45.18
209,91.07,217.82,115.32,148.29,154.67,35.69,68.8,189.94,269.63,164.6,104.12045889101337,44.11,137.19,48.02,97.17,214.95,158.48,72.41412213740458,204.72,122.86,137.57,122.46,303.68,237.14,56.76,184.87,33.52,139.92,121.54,46.25
210,91.24,216.94,108.86,144.39,157.05,35.9,69.5,189.04,266.71,164.95,106.74952198852772,44.28,137.11,48.06,98.04,213.0,159.96,71.7652671755725,202.47,120.08,137.1,120.71,305.14,232.27,56.99,181.71,34.04,138.75,121.25,45.49
211,93.4,220.21,108.77,148.6,163.27,35.9,72.15,190.2,270.74,173.61,107.94455066921606,44.46,138.69,48.62,100.25,212.56,162.94,73.19656488549617,202.33,122.39,138.5,123.92,312.1,232.45,57.7,184.74,35.79,140.4,120.13,47.82
